source_kind,source_file,specialty,phenotypes,atom_id,atom_name,system,code,warehouse_meaning,warehouse_row_count,warehouse_patient_count,mapping_role,can_fire_atom_alone,review_status,match_mode,context_guard,warehouse_meaning_source,warehouse_exact_meaning,lexical_alignment,lexical_overlap_tokens,config_reuse_count,audit_flags
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,ICD10,Z96.641,Presence of right artificial hip joint,1831,209,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,local,True,0.5,"hip, joint",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,ICD10,Z96.642,Presence of left artificial hip joint,1367,205,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,local,True,0.5,"hip, joint",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,ICD10,Z96.643,"Presence of artificial hip joint, bilateral",194,30,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,local,True,0.75,"bilateral, hip, joint",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,ICD10,Z96.651,Presence of right artificial knee joint,5307,370,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,local,True,0.5,"joint, knee",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,ICD10,Z96.652,Presence of left artificial knee joint,5317,343,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,local,True,0.5,"joint, knee",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,ICD10,Z96.653,"Presence of artificial knee joint, bilateral",273,39,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,local,True,0.75,"bilateral, joint, knee",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,ICD10,Z96.64,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,ICD10,Z96.65,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,SNOMED_CT,52734007,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,SNOMED_CT,443435007,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,SNOMED_CT,770606008,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,SNOMED_CT,609588000,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,SNOMED_CT,443681002,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,SNOMED_CT,443682009,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,arthroplasty,Hip or knee arthroplasty,SNOMED_CT,444463001,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hip or knee arthroplasty'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M66.821,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,,,0.0,,3,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M66.822,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,,,0.0,,3,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M66.829,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M66.80,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M66.89,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M66.9,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,S46.211A,"Strain of muscle, fascia and tendon of other parts of biceps, right arm, initial encounter",460,86,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.222,"bicep, tendon",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,S46.221A,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M75.100,"Unspecified rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic",123,18,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.167,rupture,3,CODE_REUSED_IN_CONFIG | LOW_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M75.101,"Unspecified rotator cuff tear or rupture of right shoulder, not specified as traumatic",3588,489,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.143,rupture,3,CODE_REUSED_IN_CONFIG | LOW_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M75.102,"Unspecified rotator cuff tear or rupture of left shoulder, not specified as traumatic",2434,326,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.143,rupture,3,CODE_REUSED_IN_CONFIG | LOW_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.30,"Trigger finger, unspecified finger",1195,275,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.311,"Trigger thumb, right thumb",2076,377,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.312,"Trigger thumb, left thumb",1242,276,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.319,"Trigger thumb, unspecified thumb",82,20,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.321,"Trigger finger, right index finger",1120,203,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.322,"Trigger finger, left index finger",513,114,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.329,"Trigger finger, unspecified index finger",62,11,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.331,"Trigger finger, right middle finger",3211,575,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.332,"Trigger finger, left middle finger",2445,381,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.339,"Trigger finger, unspecified middle finger",128,33,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.341,"Trigger finger, right ring finger",1998,323,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.342,"Trigger finger, left ring finger",1212,227,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.349,"Trigger finger, unspecified ring finger",22,10,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.351,"Trigger finger, right little finger",352,74,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.352,"Trigger finger, left little finger",178,47,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.359,"Trigger finger, unspecified little finger",2,2,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",ICD10,M65.9,"Synovitis and tenosynovitis, unspecified",4431,371,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",SNOMED_CT,428883008,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",SNOMED_CT,86128003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match biceps-tendon rupture/Popeye-deformity language only. Rotator-cuff disease and trigger finger are separate orthopedic atoms.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,AL | ATTRWT,ctr_any,Carpal tunnel release procedure,ICD10,Z98.890,Other specified postprocedural states,50279,9543,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Carpal tunnel release procedure'. Do not broaden to related but clinically distinct findings.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,AL | ATTRWT,cts_any,Carpal tunnel syndrome,ICD10,G56.00,"Carpal tunnel syndrome, unspecified upper limb",456,118,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Carpal tunnel syndrome'. Do not broaden to related but clinically distinct findings.,local,True,0.5,"carpal, tunnel",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,AL | ATTRWT,cts_any,Carpal tunnel syndrome,ICD10,G56.0,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Carpal tunnel syndrome'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,cts_bilateral,Bilateral carpal tunnel syndrome,ICD10,G56.03,"Carpal tunnel syndrome, bilateral upper limbs",23659,2909,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Require explicit bilateral/right-and-left wording. Recurrence, revision surgery, or persistent symptoms after release do not by themselves establish bilaterality.",local,True,0.6,"bilateral, carpal, tunnel",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS,ATTRWT,lumbar_decompression,Lumbar decompression / laminectomy,ICD10,Z98.890,Other specified postprocedural states,50279,9543,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Lumbar decompression / laminectomy'. Do not broaden to related but clinically distinct findings.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/ORTHOPEDICS_MSK.json,ORTHOPEDICS_MSK,AL | ATTRV | ATTRWT,lumbar_stenosis,Lumbar spinal stenosis,ICD10,M48.062,"Spinal stenosis, lumbar region with neurogenic claudication",11812,1054,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match explicit lumbar spinal/canal stenosis language. Prior decompression or persistent postoperative symptoms alone do not create this atom.,local,True,0.833,"claudic, lumbar, neurogenic, spinal, stenosi",1,CAN_FIRE_ALONE | DIRECT_TARGET
